C-1426	- just like you left me. - Same shit.	مثل ما تركتني فحسب - نفس الهراء -	B-B		More than one sentence
C-1427	- l called the police. - [Meredith] lf you die, I die.	اتصلت بالشرطة - إذا مت ، فسأموت -	B-B		More than one sentence
C-1428	- l hope I'm not interrupting. - Yeah, you actually--	آمل إني لا أقاطعكما - في الحقيقة أنت كذلك -		HARD	More than one sentence
C-1429	- l knew I was onto something. - Yeah, you did?	أعرف لقد كانت البداية منى نعم ، انت فعلت ؟	B-B		More than one sentence
C-1430	- l know you, don't I?	- إني أعرفك ، صحيح ؟	B-B	 	
C-1431	- lf she gives you any trouble... - lf she gives you any trouble-- - I know.	إن أوقعتك بأي مشاكل أعرف ، فقط . .	B-B		More than one sentence
C-1432	- on my goddamn... - You can press her. But look, you know her better than us.	يمكنك الضغط عليها لكن أنصت ، أنت تعرفها أفضل منا	B!-M	يمكنك الضغط عليها لكن أنصت ، أنت تعرفينها أفضل منا	
C-1433	- or you'll make me do it wrong. - I won't move a muscle.	او سوف تجعلني أخطيء - لن أحرك عضلة -	B-N		More than one sentence
C-1434	- so I took a chance. - And it only took you 30 years.	. لذا إقتنصت الفرصة - . و تطلبك فقط 30 سنة -		HARD	More than one sentence
C-1435	- so let me show you, Maxine. - Okay.	دعيني أريك	B-F	دعني أريك	
C-1436	- you just call me, okay?	- إتصلي بي فقط ، مفهوم ؟	B-F	إتصل بي فقط ، مفهوم ؟	
C-1437	- you leave me severely spoilt. - That's right.	لقد تركت لي عدة خيارات هذا صحيح	B-B		More than one sentence
C-1438	- you would've called me for backup.	لكنت طلبتي دعمي . .	B-F	لكنت طلبت دعمي . .	طلبتي
C-1439	- ♪ Food blog ♪ - ♪ I really relish you ♪	مدونة الطعام - انا حقا استمتع بك -	B-B		More than one sentence
C-1440	- ♪ I bet you think... ♪ - You have to do a shot.	يجب عليك تناول كأس .	N-B	 	
C-1441	- ♪ I need - You are definitely not gay. - ♪ When I'm holding you tight	انت بالتأكيد لست شاذا .	N-M	انت بالتأكيد لست شاذة .	
C-1442	-$200 Well, $300, but you see what I'm saying.	$ 200 - حسنا ، 300 $ ، لكنك ترى ما الذي أقوله -	B-B		More than one sentence
C-1443	-(CHUCKLES) - Let me hear your pitch.	دعني أسمع عرضك	B-M	دعيني أسمع عرضك	
C-1444	-(whispers) You got my stuff?	ألديك أوراقي ؟	B-B	 	
C-1445	-... being an angel and all. -You twist my words.	- أنت تحرفين كلامي	B-F	أنت تحرف كلامي	
C-1446	-Be where l tell you, when I tell you... and by the end of the day, you'll have your answer.	- ستفعل ما أخبرك به في الوقت المحدد . . . وبإنتهاء اليوم ستجد كل الإجابات على أسئلتك	B-M	ستفعلين ما أخبرك به في الوقت المحدد . . . وبإنتهاء اليوم ستجدين كل الإجابات على أسئلتك	
C-1447	-But I'll make you a deal. -Mr. White--	ولكن سوف أعقد معك أتفاق - سيد وايت -	B-M	ولكن سوف أعقد معك أتفاق - سيدة وايت -	More than one sentence
C-1448	-But when I talk to you--" -"I'm the guy I wanna be."	لكن عندما أتحدث معك هذا ما أريد أن أكون عليه أعطني فرصة لأكون هذا الشخص	B-M	لكن عندما أتحدث معك هذا ما أريد أن أكون عليه أعطيني فرصة لأكون هذا الشخص	
C-1449	-Can I get you some water?	هل أحضر لك بعض الماء	B-B	 	
C-1450	-Can't you stall, buy me some time? -l'm sorry.	- ألا يمكنك المماطلة ، وتكسب لى بعض الوقت	B-M	ألا يمكنك المماطلة ، وتكسبين لى بعض الوقت	
C-1451	-Come on in, my man. -I'II get the phone for you.	. تفضل يا صاحبي - . سأحضر الهاتف لك -	B-M	. تفضلي يا صاحبتي - . سأحضر الهاتف لك -	More than one sentence
C-1452	-Could I use your phone?	هل أستطيع إستخدام الهاتف ؟	B-N	 	
C-1453	-Do you have faith in my judgment?	هل لديكم ثقة بحكمي ؟	B-M!	هل لديكن ثقة بحكمي ؟	
C-1454	-Elaine, I have a question for you.	- إلين ، عندي سؤال لك .	B-B	 	
C-1455	-He just called me, -said he's been calling you.	- إنه يحاول الاتصال بك	N-B	 	
C-1456	-He misses you. -I miss him, too.	إنه يفتقدك - و أنا أيضا -	B-B		More than one sentence
C-1457	-Here's where you been, my little devil.	هنا أين أنت ، شيطاني قليلا .	B-M	هنا أين أنت ، شيطانتي قليلا .	
C-1458	-Hey, I made you a tape.	- مرحبا و لقد عملت لك شريط .	B-B	 	
C-1459	-Hey, can I get your autograph?	- هل لي بتوقيعك ؟	B-B	 	
C-1460	-How could I believe you?	- كيف يمكنني أن أصدقك ؟	B-B	 	
C-1461	-How many martinis have you had? -Ugh, don't start with me.	- كم كأس " مارتيني " احتسيت ؟	B-B	 	Bad translation
C-1462	-How'd you get inside my house?	كيف دخلت منزلي ؟	B-B	 	
C-1463	-I am here for you, master.	- أنا هنا من أجلك ، معلمي - .	B-M	أنا هنا من أجلك ، معلمتي - .	
C-1464	-I bet it'll suit you perfectly.	انه يجاريك	N-B	 	
C-1465	-I can't believe you believe him.	- لا أصدق أنك صدقته	B-B	 	
C-1466	-I can't believe you won't be there.	- لا يمكنني أن أصدق أنك لن تكوني هناك	B-F	لا يمكنني أن أصدق أنك لن تكون هناك	
C-1467	-I can't tell you. -No, come on.	لا أستطيع أن أخبرك - بلى ، يمكنك ذلك ، هيا أخبريني -		HARD	More than one sentence
C-1468	-I could meet up with you, face-to-face.	- أن أقابلك وجها لوجه . . . .	B-B	 	
C-1469	-I didn't ask you that.	- لم أسألك عن ذلك	B-B	 	
C-1470	-I didn't want you playing with it.	لإننى لم أريدك أن تلعب بها . . .	B-M	لإننى لم أريدك أن تلعبي بها . . .	بها . . .
C-1471	-I don't see why you want me along. -You lend a certain air of respectability.	لا أعرف لماذا أحضرتنى معك مظهرك يدعو إلى الأحترام	B-B		More than one sentence
C-1472	-I had more, but you go ahead.	- عندي المزيد ولكن تابعي .	B-F	عندي المزيد ولكن تابع .	
C-1473	-I know that he left you when you were pregnant with me.	أنا أعرف أنه غادر لك عندما كنت حاملا معي .		HARD	حاملا
C-1474	-I know why you left town 1 0 years ago.	اعلم لماذا تركت البلدة منذ 10 سنوات .	B-B	 	
C-1475	-I need you to buckle that extendabelt. -Yes, ma'am.	- اريد منك ربط حزام المقعد الأن	B-B	 	
C-1476	-I shoot if you no make video.	- سأقتلها لو لم تسجل الفيلم " "	B-N	 	
C-1477	-I thought that you didn't want me to see him.	- ظننت أنك لا تريدين أن أراه	B-F	ظننت أنك لا تريد أن أراه	
C-1478	-I thought you won't come.	- ظننت أنك لن تأتي	B-B		
C-1479	-I told you I'm a 70.	- أخبرتك أننى 70	B-B	 	
C-1480	-I told you to quit bothering me.	الجميع بخير . - طلبت منك التوقف عن إزعاجي .	B-B		More than one sentence
C-1481	-I understood you.	- نعم ، فهمتك	B-B	 	
C-1482	-I wanted to surprise you.	- أردت أن أفاجئكم -	B-M!	أردت أن أفاجئكن -	
C-1483	-I was right. -Well, of course you were right.	كنت علي حق نعم بالطبع	B-N		More than one sentence
C-1484	-I'll drive you there.	- سأوصلك إلى هناك	B-B	 	
C-1485	-I'll protect you. I make him uneasy.	- سأحميك وأقوم بإرباكه	B-B	 	
C-1486	-I'm dying. -You're not.	أنا أموت لا لست كذلك -	B-B	 	
C-1487	-I'm gonna try to bang your receptionist.	- وأنا سأحاول إغواء موظفة الإستقبال خاصتك .	B-B	 	
C-1488	-I'm not calling you a hack.	- إني لا أناديك بالمأجورة	B-F	إني لا أناديك بالمأجور	
C-1489	-I'm talking about you and what you want.	- أنا أتحدث عنكي وعن ما تريدين . - كذلك أنا .		HARD	More than one sentence
C-1490	-If you can wait. I am busy now.	- انتظر أن مشغول الان	B-S	 	أن
C-1491	-If you don't do what I'm telling you right now, you can forget about dessert.	إذا لم تفعل ما أقوله لك سأحرمك من التحلية	B-M	إذا لم تفعلي ما أقوله لك سأحرمك من التحلية	
C-1492	-It's over there. You want me to take her?	انه هناك هل تريداني أن آخذها ؟	B-B!	 	
C-1493	-Listen, I got advice for you.	- اسمع ، لدى نصيحة لك	B-M	اسمعي ، لدى نصيحة لك	
C-1494	-Look, I'm just stroking your arm.	النظرة ، أنا فقط أمسد ذراعك .	B-B	 	Bad translation
C-1495	-Look, you don't want to fight me.	- أنت لا تريدين أن تتعاركي معي	B-F	أنت لا تريد أن تتعارك معي	
C-1496	-My father's innocent. -We know that. You people are making a big--	نعلم ذلك - أنتم ترتكبون خطئا فادحا . . .	B!-M!	نعلم ذلك - أنتن ترتكبن خطئا فادحا . . .	More than one sentence
C-1497	-My job is to take care of you. It went wrong.	مهمتي كانت حماية عائلتكم لكن شيئا ما حصل	B-M!	مهمتي كانت حماية عائلتكن لكن شيئا ما حصل	
C-1498	-No, and I was expecting ... Until he opened you up.	بما أنه إفتض غشاء بكارتك ، ثم بعد ذلك يمكنك التغيير		HARD	Bad translation
C-1499	-Oh, I love you, honey. -l love you too.	أوه ، احبك ، يا حياتي وانا احبك أيضا	B-S		More than one sentence
C-1500	-Okay, I'll see you soon.	- حسنا ، أراك لاحقا	B-B	 	
C-1501	-Pardon my French, but you're an asshole.	- عذرا - و لكنك شخص أحمق	B-B	 	
C-1502	-Please tell me you're okay.	- أرجوك أخبرني أنك بخير " "	B-M	أرجوك أخبريني أنك بخير " "	 
C-1503	-So you are not letting me speak any more?	- إذا أنت سوف لن تسمح لي بالكلام بعد الآن ؟	B-M	إذا أنت سوف لن تسمحي لي بالكلام بعد الآن ؟	
C-1504	-Stop it! -Leave me alone! You're overacting!	توقفى اتركينى وحيدا	F-F	توقفى اتركينى وحيدة	
C-1505	-The first time you saw me, I was--	- عندما رأيتني لأول مرة ، كنت . . .	B-B	 	
C-1506	-Then I'll see you on the other side. -Wait!	- إذا ، سألقاكم على الجانب الآخر .	B-M!	إذا ، سألقاكن على الجانب الآخر .	
C-1507	-There you go, little lady. -Oh, I'm sorry, I don't eat meat.	هاهو تفضلي سيدة - أنا آسف لا آكل لحم .	B-S		هاهو
C-1508	-Trust me. You can't say no to that face.	ثقى بى ، لا يمكنك أن تقولى لا أمام هذا الوجه	B-F	ثق بى ، لا يمكنك أن تقول لا أمام هذا الوجه	
C-1509	-Wait. -You bought me a present?	أأحضرت لي هدية ؟	B-B	 	
C-1510	-What are you doing in my bathroom? -Um, Rochelle said...	مالذي تفعلينه في حمامي - . . . ( لقد قالت ، ( روشيل -	B-S		مالذي
C-1511	-What can i get you ?	- ماذا أحضر لكي ؟	B-F	ماذا أحضر لك ؟	لكي
C-1512	-What do you want me to do?	ماذا تريدنى أن أفعل	B-M	ماذا تريديني أن أفعل	
C-1513	-What do you want me to say, Davis?	- ماذا تريد منى أن أقول ( دايفس ) ؟	B-M	ماذا تريدين منى أن أقول ( دايفس ) ؟	
C-1514	-What makes you think I'm not?	ألا تصدق ذلك ؟	B-M	ألا تصدقين ذلك ؟	
C-1515	-What? You're saying I should throw a party for your parents.	إنك تقول بأنني يجب أن أقيم حفلة لأبويك	B-M	إنك تقولين بأنني يجب أن أقيم حفلة لأبويك	
C-1516	-Why didn't you tell me earlier?	- لم لم تخبرني مسبقا ؟	B-M	لم لم تخبريني مسبقا ؟	
C-1517	-Yes, Ari. -Did you take a CD off my desk?	- أعندك قرص مدمج يخصني ؟	B-B	 	
C-1518	-You and I are both suffering because of our idiot friends.	- أنت وأنا نعاني بسبب اصقاءنا الأغبياء		HARD	أنت وأنا نعاني
C-1519	-You can have the funnel cake now. -I don't want it. No, thank you.	يمكنك أن تأكل كعكة القمع الآن - لا أريدها شكرا -	B-M	يمكنك أن تأكلي كعكة القمع الآن - لا أريدها شكرا -	More than one sentence
C-1520	-You could have been killed! -What if I'd been?	لقد كدت أن تقتل نفسك - ماذا لو قتلت فعلا ؟		HARD	More than one sentence
C-1521	-You could. Dirty slut, you've ruined my film.	انت عاهره لعينه	N-F	انت عاهر لعين	
C-1522	-You listen. -Give me the phone.	أسمع أعطني الهاتف .	B-M	أسمعي أعطيني الهاتف .	
C-1523	-You really do need yoga. - You should try... Tell me about it.	- لكنها تفيد القعل و الجسد و الروح أيضا	N-N	 	القعل
C-1524	-You really don't want me to look?	لا تريديننى حقا أن أنظر ؟	B-F	لا تريدنى حقا أن أنظر ؟	
C-1525	-You see, I persuaded them that they could solve their problem if they got together and talked it over.	يمكنهم حل مشاكلهم اذا اجتمعوا وتحدثوا عنها	N-N	 	
C-1526	-You should've started an hour ago. -I apologize.	- كان يجب أن تبدأ منذ ساعة مضت	N-M	كان يجب أن تبدئي منذ ساعة مضت	
C-1527	-You told me to stay out.	- قلت بئلا أحشر نفسي	B-N	 	بئلا
C-1528	-You tried to drown me.	- كنت تحاول إغراقي	B-M	كنت تحاولين إغراقي	
C-1529	-You want me to help you unpack? -Nah, I'm okay.	اتريد مساعه فى فك اغراضك لا انا بخير	B-S		مساعه
C-1530	-You wanted to see me?	- هل أردت رؤيتي ؟	B-B	 	
C-1531	-You're not fucking with me, right?	- أنت تمزحين معي أليس كذلك ؟	B-F	أنت تمزح معي أليس كذلك ؟	
C-1532	-always have,always will. - I love you,too.	دائما وابدا وانا احبك ايضا	B-B		More than one sentence
C-1533	-as soon as you can. - I will.	بأسرع ما يمكن - سأفل -	B-S		سأفل
C-1534	-you made me go to school anyway, and--	- جعلتني أذهب إلى المدرسة رغم ذلك . . .	B-B	 	
C-1535	...I want you to know this is going to be on you.	أريدك أن تعلمي بأن هذا سيقع على عاتقك	B-F	أريدك أن تعلم بأن هذا سيقع على عاتقك	
C-1536	...I would've deleted you all from my life.	. . لحذفتكم جميعا .	B-M!	. . لحذفتكن جميعا .	
C-1537	...and I just want my stuff. Oh, your keepsakes?	أريد البضاعة فقط	B-N	 	
C-1538	..From a common executive, so that you be with me.	بدلا من موظف عادى حتى تظل بجانبى بجانبى .	B-M	بدلا من موظف عادى حتى تظلين بجانبى بجانبى .	
C-1539	..I can buy three junk boxes like yours.	أستطيع أن أشتري ثلاث سيارات خردة كالتي معك	B-B	 	
C-1540	..I'll stop calling you Francis.	و أنا سأكف أن أناديك ب ( فرانسيس ) .	B-B	 	
C-1541	..from the heart rather than the brain, Zulfi lf l'd used my brain you wouldn't be here, Nafisa my love.	. . من قلبك وليس عقلك ، ذوالفقار إذا أنا أستخدمت عقلى فما كنت سأتزوجك ، عزيزتى نفيسة .		HARD	More than one sentence
C-1542	..sorry I can't marry you either.	آسف لا يمكنني الزواج بك أيضا .	M-B	آسفة لا يمكنني الزواج بك أيضا .	
C-1543	..that I'll hand over Ms. Khushi to you and leave?	لكي أسلمك السيدة كوشي و أذهب ؟ . .	B-B	 	
C-1544	..that's why I said those things instead of thanking you.	. . . لهذا قلت تلك الاشياء عوض أن أشكرك	B-B	 	
C-1545	..the money that I spent on your merriment.	. . . فقد اشتريت مشروبات و طعام لكم يا رفاق ما يعادل تسعون الفا اخصمها هى الاخرى .	B-M!	. . . فقد اشتريت مشروبات و طعام لكن يا رفاق ما يعادل تسعون الفا اخصمها هى الاخرى .	
C-1546	..then sooner or later you would have been interested in me..	. . حينها عاجلا ام أجلا ستهتمان لامري . .	B-B!	 	
C-1547	..you could find only mine?	لم تجد سوي سيارتي	B-M	لم تجدي سوي سيارتي	سوي
C-1548	/So, can I see you /tonight?	/ لذا ، يمكن أن أراك / الليلة ؟	B-B	 	
C-1549	2 days before I saw you at the hotel.	قبل مقابلتك فى الفندق بيومان	N-B	 	
C-1550	42 seconds. But I can't do it alone, Colonel. I need your help.	بقى 42 ثانية ، ولكن لا أستطيع عمل هذا وحدى أحتاج إلى مساعدتك	B-B	 	
C-1551	45 minutes alone, so I can go crazy on you.	45 دقيقة معك بمفردنا ، حتى يمكنني الشعور بالجنون معك		HARD	بمفردنا-أستطيع
C-1552	A deal's a deal. You get one more wish and I get your soul.	العمل عمل ، بقيت لك أمنية وبعدها تعطيني روحك	B-M	العمل عمل ، بقيت لك أمنية وبعدها تعطينني روحك	
C-1553	A demon attacked, and you jumped in front of a fireball to save me.	هاجم شيطان ، وقفز لك أمام كرة من اللهب لانقاذ لي .	B-B	 	Bad translation
C-1554	A dumpling like me with a goddess like you?	شخص قصير و كبير البطن مثلي ، مع ملكة جمال مثلك ؟	B-F	شخص قصير و كبير البطن مثلي ، مع ملك جمال مثلك ؟	
C-1555	A fashion emergency. Yes, absolutely. I can help you.	حالة موضة حرجة أجل ، بالطبع ، يمكنني مساعدتكم	B-B		More than one sentence
C-1556	A few days before I was to go to the Moon, your dad came home from school with the chicken pox.	قبل أيام من ذهابي إلى القمر عاد أباك إلى المنزل من المدرسة مصابا بالجدري	B-B	 	
C-1557	A fiddle of gold against your soul [singsong voice] says I'm better than you-ou.	أراهن مقابل روحك بأنني أفضل منك	B-B	 	
C-1558	A fitting swan song to your career as a waitress to forget my order one last time.	خاتمة عملك كنادلة هو بأن تنسي طلبي لمرة أخيرة .	B-F	خاتمة عملك كنادل هو بأن تنسى طلبي لمرة أخيرة .	
C-1559	A fledgling state no more, I think you'll agree, but one that's thriving within strong walls.	دولة ناشئه لا اكثر اظن انكم تتفقون لكن تلك المزدهرة داخل جدران قوية	N-M!	دولة ناشئه لا اكثر اظن انكن تتفقن لكن تلك المزدهرة داخل جدران قوية	
C-1560	A flight attendant. The one you set me up with.	مضيفة الطيران المضيفة التي عرفتني عليها	B-B	 	
C-1561	A friend of mine just opened up a coffee bar in the village, and he said he'd give me free stuff. You want to go?	وقال باأنه سوف يعطيني أشياء مجانية هل تريدين أن تذهب ؟	B-S	 	باأنه
C-1562	A girl's gotta ask, right... if you had another... little contract like that for me.	أي فتاة تسأل ، حقا . . إذا كان عندك . . عقد صغير آخر مثله لأجلي .		HARD	Bad translation
C-1563	A guy like you, I'll cut off both his hands and feet to make sashimi.	رجل مثلك ، سوف أقع له يديه و رجليه و أقوم بأكلها	B-M	امرأة مثلك ، سوف أقع لها يديها و رجليها و أقوم بأكلها	Bad translation أقع
C-1564	A guy told me you come in here a lot around this time of the day, so I came in.	رجل قال لي أنك تأتي إلى هنا كثيرا لذا اتيت	B-M	رجل قال لي أنك تأتين إلى هنا كثيرا لذا اتيت	
C-1565	A life I gave you, but no one ever said that entitled me to a ride somewhere.	حياة انا منحتها لك لكن لا احد قال ان ذلك يسمح لك الانتقال الى مكان ما	B-B	 	
C-1566	A little bird told me that you are the top candidate to fill my position when my term is up.	قالت لي العصفورة إنك المرشح الرئيسي لتحل محلي عند إنتهاء مدتي	B-M	قالت لي العصفورة إنك المرشحة الرئيسية لتحلي محلي عند إنتهاء مدتي	
C-1567	A little more would have bought you a pair like mine.	لو دفعت أكثر قليلا لأستطعت شراء أحذية كالتي لدي	B-B	 	
C-1568	A little stroll, Chrissy, that I'm sure you'd agree is about the number one highlight of a tennis player's career.	- قليل من المشى ، أعتقد أنك تقيدينى ( كريسى ) 0 أن المشى رقم 1 فى حياة لاعب التنس	B-F	قليل من المشى ، أعتقد أنك تقيدني ( كريسى ) 0 أن المشى رقم 1 فى حياة لاعب التنس	
C-1569	A lot of those people end up in my ambulance at both ends of their life, you know?	وهناك الكثير من هؤلاء الناس ينتهي بهم المطاف في سيارة إسعافي على طرفي حياتهم ، أوتعلم ؟	B-M	وهناك الكثير من هؤلاء الناس ينتهي بهم المطاف في سيارة إسعافي على طرفي حياتهم ، أوتعلمين ؟	
C-1570	A man like you can never defeat me.	لن تكون قادرا على هزيمتي و أنت بهذا الشكل	B-M	لن تكوني قادرة على هزيمتي و أنت بهذا الشكل	Bad translation
C-1571	A part of me still loves you.	جزء مني لا زال يحبك	B-B	 	
C-1572	A pro's a pro. You getting heavy with me?	محترفة أكثر من المحترفات أنت حتى بديت تعاملني بغرابة ؟		HARD	محترفة-تعاملني
C-1573	A stranger, Vee, I'll give you 100 dollars.	غريبا ، في انا سوف أعطيك 100 دولار	B-B		
C-1574	A token of my gratitude for your vigilance.	عربون امتناني المتأخر .	B-N	 	
C-1575	A very loyal speech. Will you say the same to my lord Shaftesbury?	سأفعل بلا شك " وكنت لاقوله لرئيس المحكمة ايضا	B-N		 
C-1576	A woman left it. I don't know if you saw her.	، إمراة غادرت المكان لا أعلم إذا رأيتها أنت ؟	B-B	 	
C-1577	AND I REALLY HOPE YOUR FRIENDS LAVERNE AND SHIRLEY WORK IT out.	وأتمنى حقا لصديقتيك لافين وشيرلي أن يتصالحا	B-B	 	
C-1578	AND, AS YOU CAN SEE FROM MY FLAT, CONCENTRIC NIPPLE RINGS,	كما ترون من حلقات حلمتي المسطحة والمتحدة . .	B-M!	كما ترين من حلقات حلمتي المسطحة والمتحدة . .	
C-1579	Abort! Do you read me?	أوقفي العملية ، هل تسمعينني ؟	B-F	أوقف العملية ، هل تسمعني ؟	
C-1580	About how you left me high and dry to get my ass kicked by Sack again?	عن تركك لي وحيدا هناك و تعرضي لضرب على يد ( ساك ) ، مرة أخرى ؟	M-B	عن تركك لي وحيدة هناك و تعرضي لضرب على يد ( ساك ) ، مرة أخرى ؟	
C-1581	About that, Elena, you want me to explain the situation, - Or would you like to do the honors? - Ok.	لا يمكنني القول أنك عضضتني أو شربت دمائي بل أننا إنسجمنا سويا ، و أحببتك حقا .		HARD	يمكنني-إنسجمنا
C-1582	About the construction robbery, you feel me?	عن عملية السطو في موقع البناء هل تفهمانني ؟	B-B!	 	
C-1583	About what I'm going to do. Will it be enough for you?	بشأنماسأفعله هل سيكون كافى بالنسبة لك ؟	B-S	 	بشأنماسأفعله
C-1584	Absolutely. Okay. I'll see you then.	بالتأكيد حسن ، أراك حينها	B-B	 	
C-1585	Accept the sacrifice I plan to offer you...	. . . . أقبل التضحيات التي سأقدمها لك	B-B	 	
C-1586	According to my reasoning, you, the most stupid person in the asylum successfully kidnap the most dangerous member	اذا تحليلك ، ان اغبى شخص في المصح اختطف اخطر مجرم بنجاح	N-B	 	Bad translation
C-1587	Actual human lives! Just so I know, do you care about that at all?	أرواح أناس حقيقيون ، فقط أعلمني هل تهتم بذلك أبدا ؟	B-M	أرواح أناس حقيقيون ، فقط أعلميني هل تهتم بذلك أبدا ؟	
C-1588	Actually after splitting with you I only went with Cee.	في الواقع بعد أن أنفصت عنك خرجت فقط مع " سي "	B-B	 	أنفصت
C-1589	Actually, I did bring a camera and I wanted to take a picture of you, but not now. Wrong time.	وددت أخذ كاميرا للقط الصور لكن ليس الآن	B-N	 	Bad translation
C-1590	Actually, I just came by... to see if you wanna grab a bite to eat, or maybe just hang out.	- في الحقيقة أنا فقط أتيت . . . لمعرفة إذا كان بالإمكان أن نأكل شيئا ما أو نخرج سويا		HARD	أنا-نأكل
C-1591	Actually, I know exactly who you are.	في الحقيقة ، أنا أعرف بالتحديد من تكونين	B-F	في الحقيقة ، أنا أعرف بالتحديد من تكون	
C-1592	Actually, I'll take a-- I'll take a wine, if you're still pouring.	في الواقع ، سأتناول . . . سأتناول نبيذا ، إذا كنت ما تزالين تسكبين .	B-F	في الواقع ، سأتناول . . . سأتناول نبيذا ، إذا كنت ما تزال تسكب .	
C-1593	Actually, I'm here for you.	في الحقيقة ، انا هنا من اجلك انت	B-B	 	
C-1594	Actually, I... just had a nice, little talk, myself with... your sister.	في الحقيقة أنا . . . فقط حصلت على حوار لطيف . . . مع . . .	B-N	 	
C-1595	Actually, Lisa, I wanted you to see you.	في الواقع " ليزا " لقد أردتك أن ترين نفسك	B-F	في الواقع " ليزا " لقد أردتك أن ترى نفسك	
C-1596	Actually, arturo, I'd like to introduce you	في الواقع ، ارتورو ، أود أن أقدمك إلى	B-B	 	
C-1597	Actually, doc, I was gonna bill you.	في الواقع ، ياطبيب ، كنت سأحاسبك .	B-M	في الواقع ، يا طبيبة ، كنت سأحاسبك .	ياطبيب
C-1598	Actually, sir, can I call you back?	فى الحقيقة ياسيدي هل استطيع الاتصال بك لاحقا ؟	B-M	فى الحقيقة يا سيدتي هل استطيع الاتصال بك لاحقا ؟	ياسيدي
C-1599	Actually, you can just ask me out.	يمكنك أن تطلب مني الخروج معك	B-M	يمكنك أن تطلبي مني الخروج معك	
C-1600	Actually, you know, I was talking to the ladies. Oh.	في الواقع لقد كنت أتحدث مع السيدات	B-N	 	
C-1601	Adam asked you, Wes asked me, Charles asked Sammy.	آدم ) سألك ، ( ويس ) سألني ) ! ( و ( شارلز ) سأل ( سامي	B-B	 	
C-1602	Adios, Brad. I'll see you in five to ten.	وداعا ، ( براد ) سأراك بعد خمس أو عشر سنوات	B-B	 	
C-1603	Admit it. You think I'm doing better than you.	اعترف بالأمر تظن أنني أبلي أحسن منك	B-M	اعترفي بالأمر تظن أنني أبلي أحسن منك	
C-1604	Admit what you've done, and I'll show you some mercy.	إعترف بما فعلت ، و سأريك بعض الرحمة .	B-M	إعترفي بما فعلت ، و سأريك بعض الرحمة .	
C-1605	Adrian, I'm not going to believe anything until I hear it from you.	أدريان ، لن أعتقد أي شئ حتى أسمعه منك .	B-B	 	
C-1606	After I kill you..	. . . بعد ان اقتلك	B-B	 	
C-1607	After I saw you today, I didn't know what else to do.	بعد أن رأيتك اليوم ، أنا لم أعرف الذي ما عدا ذلك لأعمل .	B-B	 	Bad translation
C-1608	After I saw your message I went into the mainframe and pulled it from your hard drive.	بعد أن رأيت رسالتك . . . ذهبت إلى أجهزة الحاسوب المركزية . . . وسحبتها من القرص الصلب الخاص بك	B-B	 	
C-1609	After I take you as...	بعد أن آخذكى من هنا ك . .	B-F	بعد أن آخذك من هنا ك . .	آخذكى - هنا ك
C-1610	After all I've done for you.	بعد كل شيئ فعلته لاجلك	B-B	 	
C-1611	After all these years, you've finally caught up with me.	بعد كل تلك الأعوام ، أخيرا لحقت بي .	B-B	 	
C-1612	After all you've done for me.	بعد كل ما فعلته لأجلي	B-B	 	
C-1613	After court, when I passed the two of you talking, It seemed like there was a look.	بعد المحاكمه ، عندما مررت بجانبكما تتحدثان ، لقد كانت هناك نظره	B-B!	 	
C-1614	After he died, I just remember holding you.	بعد وفاته أنا فقط أتذكر كيف حملتك	B-B	 	
C-1615	After that... I'll accept any decision the two of you take	أنا سأقبل أي قرار تقررانه	B-B!	 	
C-1616	After the service. I know. But I can't impose on you like this, Constance.	- أدري ، ولكن لا يمكنني استغلالك هكذا يا ( كونستانس )	B-B	 	
C-1617	After the stunt you pulled, you don't trust me?	بعد الحيلة التي وضعت لا تثق بي ؟	B-M	بعد الحيلة التي وضعت لا تثقي بي ؟	
C-1618	After this, you and me, we will still be okay.	بعد هذا أنت وانا سنبقى بخير		HARD	انا-سنبقى
C-1619	After tomorrow, I don't think you're gonna be able to get away with wearing a white dress.	إستمتعي به ، لأنه بعد غد لا أعتقد أنه سيمكنك . . . إرتدائه مرة أخرى	B-F	إستمتع به ، لأنه بعد غد لا أعتقد أنه سيمكنك . . . إرتدائه مرة أخرى	
C-1620	After tonight, I won't even remember you were here.	بعد الليلة لن أتذكرك وجودك حتى	B-B	 	
C-1621	After you left, I called gregor back.	بعد ان ذهبت اتصلت بغريغور	B-B	 	
C-1622	After you saved me?	بعدما أنقذتيني ؟	B-F	بعدما أنقذتني ؟	أنقذتيني
C-1623	After you, my lady.	؟ من بعدك سيدتي	B-F	؟ من بعدك سيدي	
C-1624	After your big date, you decided to come and help me!	بعد موعدك الغرامي المهم ، قررت أن تاتي وتقوم بالمساعدة ؟	B-M	بعد موعدك الغرامي المهم ، قررت أن تاتي وتقومي بالمساعدة ؟	
C-1625	Again you break my rules.	" كسرت قواعدي مرة أخرى ، لماذا ؟ "	B-B	 	
C-1626	Again, I'm sorry about your dog.	مرة أخرى أنا آسف حيال كلبتك	M-B	مرة أخرى أنا آسفة حيال كلبتك	
C-1627	Again,I'd be happy to pass your card on to him.	مرة أخرى سوف يسعدني تقديم بطاقتك له	B-B	 	
C-1628	Against you, and you only, have I sinned and done what is evil in your sight.	ضدي ، وأنت حسبك لقد أذنبت وأرتكبت أفعال شريرة أمام ناظريك		HARD	
